TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly
2564,2413,2413,2413,2413,4356,2919.04,9415.7,6.91,357.9,14,1
2565,2414,2414,2414,2414,4529,693.52,8350.31,4,1251.85,4921,1
2566,2415,2415,2415,2415,4375,2626.26,-1880.79,6.41,105.93,9934,1
2567,2416,2416,2416,2416,4201,1240.09,-158.28,2.78,616.69,2823,1
2568,2417,2417,2417,2417,4434,1909.61,6542.42,2.71,1222.98,1147,1
2569,2418,2418,2418,2418,4273,3962.9,2173.47,7.92,1477.15,5611,1
2570,2419,2419,2419,2419,4526,302.44,-156.56,4.42,1880.11,7567,1
2571,2420,2420,2420,2420,4232,2691.63,1888.6,5.9,4498.28,1634,1
2572,2421,2421,2421,2421,4296,732.92,1077.41,3.63,2827.57,3330,1
2573,2422,2422,2422,2422,4202,2870.47,9357.01,3.12,4471.68,184,1
2574,2423,2423,2423,2423,4528,3171.63,-421.05,8.02,319.52,2850,1
2575,2424,2424,2424,2424,4279,918.61,9947.8,8.15,1663.7,2921,1
2576,2425,2425,2425,2425,4305,39.77,771.86,8.53,1930.95,367,1
2577,2426,2426,2426,2426,4295,436.41,8547.55,8.69,300.62,3863,1
2578,2427,2427,2427,2427,4362,3451.17,532.87,4.7,4614.39,8891,1
2579,2428,2428,2428,2428,4534,1906.69,10492.58,8.28,1438.54,530,1
2580,2429,2429,2429,2429,4212,1870.75,10040.46,4.11,3908.35,5386,1
2581,2430,2430,2430,2430,4480,3462.53,-993.53,1.47,2337.75,6999,1
2582,2431,2431,2431,2431,4430,2490.69,3091.31,7.2,2245.74,8463,1
2583,2432,2432,2432,2432,4285,3189.06,3796.6,2.79,4239.86,9759,1
2584,2433,2433,2433,2433,4499,4597.45,6720.96,5.06,1672.43,2617,1
2585,2434,2434,2434,2434,4314,2539.25,11851.27,2.47,204.97,2648,1
2586,2435,2435,2435,2435,4423,3193.8,-2428.22,4.52,2584.05,6194,1
2587,2436,2436,2436,2436,4366,3202.17,6509.57,8.96,1190.98,9575,1
2588,2437,2437,2437,2437,4259,2678.15,2903.38,6.52,1723.27,1721,1
2589,2438,2438,2438,2438,4395,3325.52,6564.01,2.33,1792.84,8518,1
2590,2439,2439,2439,2439,4422,4173.38,1285.08,7.53,4447.85,1659,1
2591,2440,2440,2440,2440,4309,4041.08,2542.06,8.63,4343.74,1287,1
2592,2441,2441,2441,2441,4482,295.78,6995.91,2.5,4669.97,427,1
2593,2442,2442,2442,2442,4308,4759.42,13110.58,7.7,2879.26,9330,1
2594,2443,2443,2443,2443,4211,4237.53,-3040.77,5.94,2970.78,1823,1
2595,2444,2444,2444,2444,4438,4853.31,2789.23,6.44,2455.15,3459,1
2596,2445,2445,2445,2445,4401,978.46,3834.31,9.45,3672.7,7372,1
2597,2446,2446,2446,2446,4374,2686.68,4155.32,1.33,4613.02,5553,1
2598,2447,2447,2447,2447,4516,2205.07,524.92,6.75,127.28,3333,1
2599,2448,2448,2448,2448,4377,1891.02,6703.11,1.73,1365.49,6302,1
2600,2449,2449,2449,2449,4372,2038.51,8349.69,8.11,257.69,6059,1
2601,2450,2450,2450,2450,4230,4519.07,1495.01,9.07,1702.05,619,1
2602,2451,2451,2451,2451,4217,3495.25,2392.66,1.78,4240.37,4474,1
2603,2452,2452,2452,2452,4476,1630.5,5775.91,1.23,2413.81,8896,1
2604,2453,2453,2453,2453,4210,1900.6,6128.95,9.6,4452.79,2177,1
2607,2454,2454,2454,2454,4225,1058.27,6227.39,9.46,1418.12,4107,1
2609,2455,2455,2455,2455,4451,406.84,402.38,9.79,1830.43,1004,1
2610,2456,2456,2456,2456,4365,4273.56,-868.84,9.03,3096.25,1383,1
2611,2457,2457,2457,2457,4204,4126.1,7586.37,1.88,2983.36,6872,1
2612,2458,2458,2458,2458,4299,4460.69,9659.88,8.31,159.47,7611,1
2613,2459,2459,2459,2459,4298,2235.09,4894.25,7.41,1990.21,2077,1
2614,2460,2460,2460,2460,4313,3259.63,3129.17,2.21,2245.23,1480,1
2615,2461,2461,2461,2461,4494,4051.87,9803.63,7.64,4449.19,7088,1
2616,2462,2462,2462,2462,4207,1581.14,4566.18,5.36,3557.12,4398,1
2617,2463,2463,2463,2463,4273,3170.59,5236.07,8.68,1162.96,3769,1
2618,2464,2464,2464,2464,4382,2196.78,10071.18,8.37,2925.81,6740,1
2620,2465,2465,2465,2465,4353,4298.77,10884.57,1.68,4499.69,7907,1
2621,2466,2466,2466,2466,4399,3124.15,5951.73,7.39,177.27,1817,1
2622,2467,2467,2467,2467,4209,3120.74,7533.19,4.39,4982.84,5209,1
2623,2468,2468,2468,2468,4440,792.75,8462.47,7.98,672.54,8785,1
2624,2469,2469,2469,2469,4302,1741.12,2058.56,6.42,3155.53,7487,1
2625,2470,2470,2470,2470,4506,4207.88,9418.66,5.46,1485.29,8912,1
2626,2471,2471,2471,2471,4546,1075.33,1561.74,1.04,2545.29,2585,1
2627,2472,2472,2472,2472,4504,4852.61,7547.97,6.46,1518.67,9138,1
2628,2473,2473,2473,2473,4339,4161.06,12948.78,4.78,2178.3,484,1
2629,2474,2474,2474,2474,4513,1345.4,1838.44,3.99,1157.19,3573,1
2631,2475,2475,2475,2475,4272,856.08,6299,7.3,3114.69,7985,1
2632,2476,2476,2476,2476,4503,1218.59,8492.95,5.86,4378.78,4820,1
2633,2477,2477,2477,2477,4247,1196.36,-313.31,8.82,2805.86,1018,1
2634,2478,2478,2478,2478,4243,91.23,3025.6,3.04,2323.46,5180,1
2635,2479,2479,2479,2479,4217,3579.36,8327.44,6.58,136.54,256,1
2636,2480,2480,2480,2480,4550,4885.56,13207.31,8.75,2457.21,5860,1
2638,2481,2481,2481,2481,4246,91.23,3593.71,3.12,790.59,6254,1
2639,2482,2482,2482,2482,4253,4592.37,8498.87,1.74,3822.2,4931,1
2640,2483,2483,2483,2483,4281,1038.94,4897.32,9.93,2418.86,9826,1
2641,2484,2484,2484,2484,4475,45.7,2037.72,6.23,3814.37,3537,1
2642,2485,2485,2485,2485,4531,1128.37,10293.46,5.41,743.5,1180,1
2643,2486,2486,2486,2486,4212,529.04,8478.85,4.05,1008.75,2033,1
2644,2487,2487,2487,2487,4207,3632.97,6125.89,5.05,2230.95,7297,1
2645,2488,2488,2488,2488,4443,18.19,3754.65,7.98,2383.48,5831,1
2646,2489,2489,2489,2489,4270,2212.34,2760.76,9.25,4970.81,6123,1
2647,2490,2490,2490,2490,4371,2464.84,-1221.38,1.94,4930.77,201,1
2648,2491,2491,2491,2491,4540,3923.17,-284.08,3.7,2284.53,8736,1
2649,2492,2492,2492,2492,4325,2616.6,11736.13,2.7,1199.01,8752,1
2650,2493,2493,2493,2493,4296,632.44,9180.3,4.92,3463.18,9197,1
2651,2494,2494,2494,2494,4323,2138.14,6099.63,5.77,967.99,3635,1
2652,2495,2495,2495,2495,4389,4673.61,7134.02,7.49,1381.48,5245,1
2653,2496,2496,2496,2496,4443,1191.65,7822.67,8.88,2694.49,9782,1
2654,2497,2497,2497,2497,4485,1504.35,7510.76,5.88,4727.44,6357,1
2655,2498,2498,2498,2498,4368,4367.56,12617.76,5.4,144.97,8900,1
2657,2499,2499,2499,2499,4412,1484.63,1764.86,9,4326.02,8623,1
2658,2500,2500,2500,2500,4304,3544.78,3835.63,6.84,3668.6,2476,1
2659,2501,2501,2501,2501,4515,434.73,8405.49,8.09,2409.75,667,1
2660,2502,2502,2502,2502,4385,2719.54,2629.92,7.48,4287,7484,1
2661,2503,2503,2503,2503,4438,4356.17,1032.29,9.31,3911.53,4909,1
2662,2504,2504,2504,2504,4415,4214.16,5360.76,8.35,3668.54,3879,1
2663,2505,2505,2505,2505,4472,1022.2,3891.45,4.07,530.63,722,1
2664,2506,2506,2506,2506,4243,2670.5,5896.93,8.69,3523.44,5886,1
2665,2507,2507,2507,2507,4331,1998.32,5462.72,5.21,777.95,9944,1
2666,2508,2508,2508,2508,4422,2808.67,-2592.38,8.63,4490.25,1425,1
2667,2509,2509,2509,2509,4339,384.61,1695.89,9.15,3240.68,1134,1
2668,2510,2510,2510,2510,4386,4906.96,5440.67,7.17,4389.24,223,1
2669,2511,2511,2511,2511,4245,2821.94,-313.66,7.47,855.2,7888,1
2670,2512,2512,2512,2512,4553,605.26,1345.32,2.27,2893.02,5172,1
2671,2513,2513,2513,2513,4399,3214.92,163.13,3.91,70.04,8632,1
2672,2514,2514,2514,2514,4505,48.49,1300.19,6.02,464.19,6369,1
2673,2515,2515,2515,2515,4240,42.27,9145.13,1.03,1736.78,5153,1
2674,2516,2516,2516,2516,4317,903.94,8486.06,8.63,1414.98,1982,1
2675,2517,2517,2517,2517,4446,1361.93,7436.15,4.33,4002.92,6748,1
2676,2518,2518,2518,2518,4201,1323.17,9397.5,7.51,2718.77,2863,1
2677,2519,2519,2519,2519,4213,2221.43,9025.82,7.92,4524.26,7192,1
2678,2520,2520,2520,2520,4315,2570.84,10700.82,5.93,4762.04,9801,1
2679,2521,2521,2521,2521,4520,2116.54,4317.55,8.11,4355.06,3950,1
2680,2522,2522,2522,2522,4360,1875.7,6234.62,7.14,1422.51,7505,1
2681,2523,2523,2523,2523,4294,3354,5396.17,4.24,3057.49,1861,1
2682,2524,2524,2524,2524,4410,1249.2,5686.06,8.35,3809,7332,1
2683,2525,2525,2525,2525,4246,3142.75,879.75,6.72,2656.26,4982,1
2684,2526,2526,2526,2526,4338,4783.77,11065.16,2.44,1668.18,126,1
2685,2527,2527,2527,2527,4229,2364.15,11749.67,7.96,911.99,2759,1
2686,2528,2528,2528,2528,4222,2560.88,1916.93,7.09,4817.57,8931,1
2687,2529,2529,2529,2529,4350,3644.11,2147.84,3.56,1031.12,1415,1
2688,2530,2530,2530,2530,4297,2541.9,7515.99,8.58,4057.95,9608,1
2689,2531,2531,2531,2531,4254,728.1,8378.26,4.37,665.86,4505,1
2690,2532,2532,2532,2532,4265,3057.41,3742.37,5.97,4940.85,9774,1
2691,2533,2533,2533,2533,4235,2548.78,1705.15,4.09,1687.18,4893,1
2692,2534,2534,2534,2534,4553,4757.87,1350.47,7.52,3892.84,627,1
2693,2535,2535,2535,2535,4424,474.09,2119.08,6.23,762.5,8703,1
2694,2536,2536,2536,2536,4303,2686.98,6172.22,5.23,3584.89,6535,1
2695,2537,2537,2537,2537,4497,3088.49,4299.7,1.18,3451.75,3639,1
2696,2538,2538,2538,2538,4313,3103.27,8770.97,6.46,1898.51,761,1
2697,2539,2539,2539,2539,4475,307.91,2903.39,6.6,201.52,8433,1
2698,2540,2540,2540,2540,4332,1645.88,5332.63,2.63,2060.23,7697,1
2699,2541,2541,2541,2541,4326,1320.09,6796.76,3.99,2798.66,9483,1
2700,2542,2542,2542,2542,4436,3403.13,8857.87,8.91,276.01,9664,1
2702,2543,2543,2543,2543,4261,1054.25,1984.2,4.92,4895.63,7516,1
2703,2544,2544,2544,2544,4472,4132.14,599.91,9.42,4599.5,8592,1
2704,2545,2545,2545,2545,4231,2430.32,5221.77,8.31,4088.38,6725,1
2705,2546,2546,2546,2546,4453,1322.17,11296.83,1.88,750.71,4216,1
2706,2547,2547,2547,2547,4410,1505.77,433.26,8.73,2028.79,7061,1
2707,2548,2548,2548,2548,4456,1325.05,6248.75,2.35,1037.02,3758,1
2708,2549,2549,2549,2549,4432,3026.16,3184.31,2.57,1077.05,1812,1
2709,2550,2550,2550,2550,4233,2640.06,2718.75,1.68,4401.73,6148,1
2710,2551,2551,2551,2551,4478,4694.26,14362.18,5.33,2061.51,2974,1
2711,2552,2552,2552,2552,4256,1375.71,4670.97,6.8,4244.91,3869,1
2712,2553,2553,2553,2553,4500,1602.69,3454.77,7.78,1833.04,9333,1
2713,2554,2554,2554,2554,4458,42.32,8830.53,1.24,270.79,972,1
2714,2555,2555,2555,2555,4225,1498.71,2278.73,2.6,672.05,7980,1
2715,2556,2556,2556,2556,4276,1261.89,9451.37,6.59,224.71,1504,1
2717,2557,2557,2557,2557,4483,2483.25,4206.89,1.46,2592.62,821,1
2718,2558,2558,2558,2558,4289,3354.55,5705.44,9.42,1100.08,6519,1
2720,2559,2559,2559,2559,4325,2786.53,9998.08,4.23,1471.6,9106,1
2721,2560,2560,2560,2560,4459,3645.93,-2087.55,5.83,2432.92,2920,1
2722,2561,2561,2561,2561,4469,1213.5,5632.07,4.37,1567.97,6600,1
2723,2562,2562,2562,2562,4290,1762.55,3131.24,5.1,2993.96,2351,1
2724,2563,2563,2563,2563,4342,1033.54,7008.9,6.37,3179.41,8510,1
2725,2564,2564,2564,2564,4307,564.05,8638.91,4.59,4297.48,5007,1
2726,2565,2565,2565,2565,4428,3783.46,1853.73,6.59,4125.84,7723,1
2727,2566,2566,2566,2566,4206,1207.92,8457.3,5.19,2751.65,2010,1
2728,2567,2567,2567,2567,4321,1844.17,5808.93,6.92,1988.85,8678,1
2729,2568,2568,2568,2568,4440,1245.96,1275.6,3.36,1055.23,8561,1
2730,2569,2569,2569,2569,4274,228.69,2083.93,2.54,3088.68,500,1
2731,2570,2570,2570,2570,4401,3647.66,8489.4,1.12,2728.62,3653,1
2732,2571,2571,2571,2571,4554,3220.22,-1825.83,6.42,187.83,6322,1
2733,2572,2572,2572,2572,4294,2385.87,6384.46,9.83,186.88,2024,1
2734,2573,2573,2573,2573,4526,3374.94,11244.12,4.78,750.38,2773,1
2735,2574,2574,2574,2574,4288,4234.03,9899,2.91,3586.48,3594,1
2736,2575,2575,2575,2575,4230,3096.13,10338.61,1.12,4296.23,4463,1
2737,2576,2576,2576,2576,4249,4534.86,5129.76,5.62,127.73,7811,1
2738,2577,2577,2577,2577,4276,1015.46,1099.37,9.93,4091.01,1001,1
2739,2578,2578,2578,2578,4232,4417.95,10667.95,9.85,2326.88,1204,1
2740,2579,2579,2579,2579,4497,2712.26,7539.21,1.91,2006.1,75,1
2741,2580,2580,2580,2580,4210,4209.71,1876.06,8.35,2723.38,8318,1
2742,2581,2581,2581,2581,4341,3721.61,-2740.82,2.56,4684.94,3292,1
2743,2582,2582,2582,2582,4311,297.62,6856.6,8.28,2844.44,7362,1
2744,2583,2583,2583,2583,4361,4190.6,3865.2,8.68,522.9,918,1
2745,2584,2584,2584,2584,4400,1693.07,7201.19,1.07,2358.87,9180,1
2746,2585,2585,2585,2585,4322,2121.44,1516.89,3.14,4889.23,8684,1
2748,2586,2586,2586,2586,4408,3796.02,6523.03,5.49,2310.9,725,1
2749,2587,2587,2587,2587,4523,2340.12,7613.2,1.24,3485.35,9042,1
2750,2588,2588,2588,2588,4254,4698.7,7328.33,6.63,1824.88,7593,1
2751,2589,2589,2589,2589,4348,1412.18,6389.48,6.02,3845.33,4528,1
2752,2590,2590,2590,2590,4490,2485.4,-1081.16,4.41,1060.82,361,1
2753,2591,2591,2591,2591,4303,2061.56,7274.16,5.16,467.76,1294,1
2754,2592,2592,2592,2592,4263,3962.63,1047.44,9.91,1645.38,4857,1
2755,2593,2593,2593,2593,4500,2682.86,4157.89,2.51,4343.04,958,1
2756,2594,2594,2594,2594,4249,2304.79,7645.59,7.58,3571.11,6760,1
2757,2595,2595,2595,2595,4443,4734.63,12983.67,6.81,4915.19,615,1
2758,2596,2596,2596,2596,4432,1895.94,5822.61,6.97,1649.02,554,1
2759,2597,2597,2597,2597,4304,2455.19,4425.38,4.11,2512.18,467,1
2760,2598,2598,2598,2598,4484,2775.16,9969.31,2.95,2116.88,2675,1
2761,2599,2599,2599,2599,4293,278.79,6267.58,6.86,2436.49,8174,1
2762,2600,2600,2600,2600,4237,2637.3,7018.89,9.21,708.36,6753,1
2763,2601,2601,2601,2601,4269,1685.64,7176.96,9.78,985.78,5355,1
2764,2602,2602,2602,2602,4216,3254.73,4483.63,5.33,2502.94,1727,1
2765,2603,2603,2603,2603,4461,3221.69,8687.69,4.83,4840.93,8458,1
2766,2604,2604,2604,2604,4422,3559.38,3684.75,4.14,4723.33,6547,1
2767,2605,2605,2605,2605,4443,2001.76,4313.16,8.29,469.97,6176,1
2768,2606,2606,2606,2606,4554,532.89,5670.26,3.3,2913.49,3589,1
2769,2607,2607,2607,2607,4536,2201.37,6798.03,5.62,3101.38,6766,1
2770,2608,2608,2608,2608,4326,2765.41,9088.76,4.11,3179.66,4719,1
2772,2609,2609,2609,2609,4533,2741.34,-2167.01,3.54,307.32,6771,1
2773,2610,2610,2610,2610,4247,2002.39,4010.68,7.18,2536.42,6232,1
2774,2611,2611,2611,2611,4409,2397.5,5969.95,6.3,11.29,4816,1
2775,2612,2612,2612,2612,4207,1523.65,3896.38,3.96,4590.27,8344,1
2776,2613,2613,2613,2613,4279,2465.78,5221.99,3.29,84.52,1522,1
2778,2614,2614,2614,2614,4366,3941.37,4714.98,5.59,1200.77,6506,1
2779,2615,2615,2615,2615,4233,3084.06,3312.8,6.5,2931.95,9044,1
2780,2616,2616,2616,2616,4392,3136.62,12202.24,9.66,2257.5,6542,1
2781,2617,2617,2617,2617,4299,4478,11415.22,4.58,2719.12,8014,1
2782,2618,2618,2618,2618,4382,2403.68,5457.07,8.33,3006,3856,1
2783,2619,2619,2619,2619,4526,2701.34,4184.93,6.75,4916.18,5925,1
2784,2620,2620,2620,2620,4317,4302.29,13033.74,6.34,3907.58,9613,1
2785,2621,2621,2621,2621,4199,3776.04,-1469.43,1.49,4007.86,7849,1
2786,2622,2622,2622,2622,4508,2170.98,9793.86,9.21,4484.03,1138,1
2787,2623,2623,2623,2623,4283,1533.26,-273.41,3.06,4554.33,6420,1
2789,2624,2624,2624,2624,4414,611.85,5578.91,7.77,3747.67,209,1
2790,2625,2625,2625,2625,4447,3405.39,-333.04,5.7,3.65,1233,1
2791,2626,2626,2626,2626,4413,2327.59,8004.84,1.04,3008.05,7040,1
2792,2627,2627,2627,2627,4448,2978.99,9788.56,9.54,330.74,7638,1
2793,2628,2628,2628,2628,4225,4232.53,-1889.56,1.18,61.67,4415,1
2795,2629,2629,2629,2629,4465,2490.87,12445.92,3.02,4671.36,7739,1
2796,2630,2630,2630,2630,4448,2782.9,10406.45,6.39,1434.01,8574,1
2797,2631,2631,2631,2631,4448,1408.07,412.42,9.74,2846.75,6571,1
2798,2632,2632,2632,2632,4545,1381.43,7755.01,9.3,952.21,8853,1
2799,2633,2633,2633,2633,4515,2635.85,2829.75,6.86,3785.36,2089,1
2800,2634,2634,2634,2634,4417,1293.24,6043.45,7.68,4038.93,3014,1
2801,2635,2635,2635,2635,4277,4307.4,9687.13,7.41,1769.31,434,1
2802,2636,2636,2636,2636,4492,4974.43,14700.97,7.18,56.35,9236,1
2803,2637,2637,2637,2637,4291,1062.15,8460.48,8.31,3179.34,1195,1
2804,2638,2638,2638,2638,4482,2880.54,4208.47,4.06,4373,2632,1
2805,2639,2639,2639,2639,4197,735.44,4635.37,2.99,637.82,5941,1
2806,2640,2640,2640,2640,4291,936,4244.44,4.13,3508.61,889,1
2807,2641,2641,2641,2641,4302,3832.19,13753.81,1.44,1333.07,5562,1
2808,2642,2642,2642,2642,4397,1006.4,-695.85,9.7,2178.03,5997,1
2809,2643,2643,2643,2643,4552,3747.52,-645.78,7.66,1668.71,3243,1
2810,2644,2644,2644,2644,4234,2026.1,3450.56,2.92,4532.66,1006,1
2812,2645,2645,2645,2645,4531,1304.46,3385.38,9.93,4798.14,1025,1
2813,2646,2646,2646,2646,4421,2749.42,735.71,7.91,576.08,4707,1
2814,2647,2647,2647,2647,4422,1664.46,7966.32,4.83,4615.48,6935,1
2815,2648,2648,2648,2648,4532,881.09,7718.91,2.86,3304.33,1290,1
2816,2649,2649,2649,2649,4358,703.97,8011.61,1.36,1331.17,3776,1
2817,2650,2650,2650,2650,4457,4998.29,12446.98,7.02,129.56,9798,1
2819,2651,2651,2651,2651,4453,4026.57,3676.82,1.97,4652.1,6907,1
2820,2652,2652,2652,2652,4490,1713.51,1973.94,1.02,2494.21,3463,1
2821,2653,2653,2653,2653,4277,3118.57,-430.75,4.22,2885.83,1814,1
2822,2654,2654,2654,2654,4343,4207.4,14099.53,7.01,4145.62,369,1
2823,2655,2655,2655,2655,4531,3483.21,10039.24,9.31,3120.41,7860,1
2824,2656,2656,2656,2656,4296,354.69,1129.06,8.92,1003.75,7229,1
2825,2657,2657,2657,2657,4406,971.95,3747.77,7.2,2865.12,6962,1
2826,2658,2658,2658,2658,4348,4369.18,14179.44,8.33,3277.18,3254,1
2827,2659,2659,2659,2659,4501,2361.4,12290.5,4.2,1187.48,4324,1
2828,2660,2660,2660,2660,4543,2996.36,1384.86,3.21,4658.2,5741,1
2829,2661,2661,2661,2661,4226,132.02,9073.24,2.12,884.52,7300,1
2830,2662,2662,2662,2662,4261,2441.71,8402.43,2.63,3560.09,8055,1
2831,2663,2663,2663,2663,4310,2159.97,2983.38,9.67,4531.73,133,1
2832,2664,2664,2664,2664,4361,3434.12,7612.35,9.37,1650.61,9325,1
2833,2665,2665,2665,2665,4416,1379.49,10311.58,1.42,4256.83,5974,1
2834,2666,2666,2666,2666,4406,3722.02,9971.17,5.23,2952.73,4366,1
2836,2667,2667,2667,2667,4366,2553.46,7523.59,6.87,3657.87,9953,1
2837,2668,2668,2668,2668,4276,1884.5,2611.88,3.96,2065.03,5436,1
2838,2669,2669,2669,2669,4291,1516.94,6083.37,3.53,1009.63,9652,1
2839,2670,2670,2670,2670,4513,2680.15,504.79,8.28,4585,2228,1
2840,2671,2671,2671,2671,4545,2888.35,9254.63,9.52,2521.95,5432,1
2841,2672,2672,2672,2672,4316,2246.18,-1629.03,2.83,3966.04,5698,1
2842,2673,2673,2673,2673,4259,1609.67,10482.69,3.12,4731.8,349,1
2843,2674,2674,2674,2674,4412,4400.7,-188.27,4.77,3670.4,2317,1
2844,2675,2675,2675,2675,4449,1557.96,6470.58,7.36,2348.87,2580,1
2845,2676,2676,2676,2676,4466,3364.11,10686.08,2.5,4286.37,449,1
2846,2677,2677,2677,2677,4487,4525.08,246.25,5.21,2943.15,5680,1
2847,2678,2678,2678,2678,4273,3237.78,5305.01,8.57,502.59,3347,1
2848,2679,2679,2679,2679,4323,1835.96,3829.94,3.11,3058.61,4987,1
2849,2680,2680,2680,2680,4444,1493.07,7992.85,1.43,26.94,3217,1
2850,2681,2681,2681,2681,4200,4268.47,-2329.32,9.16,4878.73,8552,1
2851,2682,2682,2682,2682,4399,2454.88,5089.4,8.09,2604.03,4659,1
2852,2683,2683,2683,2683,4262,2970.91,6959.84,7.29,461.09,7762,1
2853,2684,2684,2684,2684,4329,2985.54,11921.99,1.79,1497.71,6477,1
2854,2685,2685,2685,2685,4476,2673.67,8214.21,9.09,3293.88,9733,1
2855,2686,2686,2686,2686,4348,4657.32,2320.62,3.75,1443.96,5794,1
2856,2687,2687,2687,2687,4360,4655.86,-169.54,2.9,2104.79,1937,1
2857,2688,2688,2688,2688,4375,211.7,3888.82,5.39,1494.27,8355,1
2858,2689,2689,2689,2689,4239,2533.27,1954.29,9.31,3144.92,6549,1
2859,2690,2690,2690,2690,4436,2832.18,7034.9,9.95,1420.47,5483,1
2860,2691,2691,2691,2691,4543,4628.54,11416.53,6.53,4065.24,6723,1
2861,2692,2692,2692,2692,4397,357.59,3729.11,9.6,3623.03,4407,1
2862,2693,2693,2693,2693,4230,3947.48,-2156.79,5.08,1626.32,1311,1
2863,2694,2694,2694,2694,4301,3215.67,3879.35,1.27,3122.25,5068,1
2865,2695,2695,2695,2695,4394,1465.61,5750.05,3.72,270.27,4239,1
2866,2696,2696,2696,2696,4361,3735.6,6441.71,8.04,2074.79,2368,1
2867,2697,2697,2697,2697,4316,1420.53,562.97,2.12,657.38,5465,1
2868,2698,2698,2698,2698,4255,3381.58,7233.25,2.57,594.52,1423,1
2869,2699,2699,2699,2699,4460,3937.24,-2673.99,6.53,798.89,8178,1
2870,2700,2700,2700,2700,4223,3918.7,-12.25,2.18,2142.67,42,1
2871,2701,2701,2701,2701,4387,2726.42,3839.41,5.46,4585.88,9435,1
2872,2702,2702,2702,2702,4233,2073.7,2812.84,1.32,3857.91,403,1
2873,2703,2703,2703,2703,4442,1225.33,618.75,7.02,4266.29,8978,1
2874,2704,2704,2704,2704,4350,177.14,1209.83,9.18,3679.08,8583,1
2875,2705,2705,2705,2705,4524,253.99,6087.18,8.87,4848.18,2384,1
2876,2706,2706,2706,2706,4544,2098.39,8388.32,1.66,3703.67,1234,1
2877,2707,2707,2707,2707,4537,483.73,-329.11,6.32,3954.46,1517,1
2878,2708,2708,2708,2708,4551,568.7,3369.31,1.93,4066.02,3760,1
2879,2709,2709,2709,2709,4307,981.56,-109.79,1.48,3442.54,2194,1
2880,2710,2710,2710,2710,4485,2411.72,5000.86,6.49,1020.3,3617,1
2881,2711,2711,2711,2711,4451,2962.84,3884.24,6.15,4855.13,9569,1
2882,2712,2712,2712,2712,4264,3474.39,-2882.07,1.84,2404.12,9104,1
2883,2713,2713,2713,2713,4203,2436.24,11854.62,4.24,4146.77,1146,1
2884,2714,2714,2714,2714,4194,3327.04,12930.65,3.85,3994.34,6896,1
2885,2715,2715,2715,2715,4490,4311.92,-898.67,4.08,2137.69,764,1
2886,2716,2716,2716,2716,4376,1877.07,-484.01,4,4198.02,6119,1
2887,2717,2717,2717,2717,4390,3444.31,4676.31,8.42,1241.64,5823,1
2888,2718,2718,2718,2718,4488,3295.94,11719.07,4.18,1772.49,2646,1
2889,2719,2719,2719,2719,4440,3186.11,7831.82,3.97,1145.11,8008,1
2890,2720,2720,2720,2720,4344,2921.64,3115.77,1.27,286.49,8685,1
2891,2721,2721,2721,2721,4386,3633.53,12894.52,8.11,1174.08,6310,1
2892,2722,2722,2722,2722,4258,4094.53,1873.57,6.94,3243.05,2449,1
2893,2723,2723,2723,2723,4237,1966.73,4968.2,4.07,3807.92,4828,1
2894,2724,2724,2724,2724,4438,3277.27,4975.91,5.07,1757.07,4368,1
2895,2725,2725,2725,2725,4421,1250.07,9454,8.15,3687.21,6821,1
2896,2726,2726,2726,2726,4300,3782.47,4632.94,4.1,35.26,253,1
2897,2727,2727,2727,2727,4518,4403.16,10185.68,5.26,3795.53,4566,1
2898,2728,2728,2728,2728,4470,3809.75,3183.07,1.18,4198.75,1415,1
2899,2729,2729,2729,2729,4325,2460.54,3408.18,9.26,4960.06,695,1
2900,2730,2730,2730,2730,4267,675.85,1625.92,4.34,4472.34,1595,1
2901,2731,2731,2731,2731,4420,4366.78,-348.22,3.67,3456.23,6539,1
2902,2732,2732,2732,2732,4444,4074.96,4801.64,6.48,1734.9,80,1
2903,2733,2733,2733,2733,4349,3493.04,5028.23,5.74,1422.26,1516,1
2904,2734,2734,2734,2734,4250,4258.91,12101.73,4.61,584.63,5134,1
2905,2735,2735,2735,2735,4276,2669.8,7233.94,9.3,1434.42,1667,1
2907,2736,2736,2736,2736,4300,4186.99,544.38,9.99,3568.61,6099,1
2908,2737,2737,2737,2737,4348,826.35,5348.91,8.1,3631.96,34,1
2909,2738,2738,2738,2738,4423,2016.75,4804.73,9.13,2605.2,7394,1
2910,2739,2739,2739,2739,4259,858.97,7657.55,3.54,3860.94,8410,1
2911,2740,2740,2740,2740,4553,1129.06,3838.6,1.63,1710.75,3517,1
2912,2741,2741,2741,2741,4270,2509.85,2456.31,4.77,2353.71,2029,1
2913,2742,2742,2742,2742,4391,1813.38,4308.97,3.82,241.62,4861,1
2914,2743,2743,2743,2743,4282,4549.6,2900.9,1.55,2682.98,8206,1
2915,2744,2744,2744,2744,4551,10.58,2082.3,1.64,1938.24,9023,1
2916,2745,2745,2745,2745,4261,61.67,9560.74,2.57,332.58,9752,1
2917,2746,2746,2746,2746,4246,4602.63,5613.96,4.4,464.36,1564,1
2918,2747,2747,2747,2747,4200,1202.7,1531.39,9.42,3287.19,3301,1
